station_name,timestamp,groundwaterlevel_mbgl,rainfall_mm,temperature_c,ph,turbidity_ntu,tds_ppm
GWS004,2023-06-11,4.02,0.0,42.6,7.71,2.61,1048
GWS004,2023-06-18,7.44,19.8,40.0,7.63,4.35,1052
GWS004,2023-06-25,2.38,75.4,41.3,7.63,7.1,975
GWS004,2023-07-02,5.63,0.0,44.5,7.62,2.65,1146
GWS004,2023-07-09,6.21,0.0,39.8,7.87,2.51,845
GWS004,2023-07-16,4.25,0.0,37.9,7.88,2.47,959
GWS004,2023-07-23,4.37,0.0,42.0,7.35,2.53,965
GWS004,2023-07-30,3.78,80.3,40.4,7.72,7.65,1025
GWS004,2023-08-06,4.9,81.7,36.5,7.78,6.57,1107
GWS004,2023-08-13,2.0,0.0,35.3,7.98,2.01,1050
GWS004,2023-08-20,4.47,0.0,34.0,7.48,2.0,1194
GWS004,2023-08-27,4.61,0.0,28.7,7.68,2.19,948
GWS004,2023-09-03,3.43,0.0,27.0,7.58,2.55,1176
GWS004,2023-09-10,4.68,19.5,32.7,7.67,3.33,1000
GWS004,2023-09-17,2.66,296.7,30.4,7.72,9.29,989
GWS004,2023-09-24,3.41,0.0,23.3,7.58,2.66,1067
GWS004,2023-10-01,8.82,0.0,28.2,7.79,2.75,1174
GWS004,2023-10-08,8.33,0.0,22.0,8.04,2.47,866
GWS004,2023-10-15,9.22,0.0,24.4,7.53,2.16,927
GWS004,2023-10-22,7.49,0.0,19.9,7.58,2.02,1016
GWS004,2023-10-29,7.91,0.0,17.7,7.71,1.93,968
GWS004,2023-11-05,10.23,0.0,19.6,7.91,2.41,1178
GWS004,2023-11-12,10.04,0.0,17.2,7.9,2.35,939
GWS004,2023-11-19,11.44,0.0,18.8,8.02,2.33,914
GWS004,2023-11-26,8.42,0.0,14.2,7.58,2.68,1024
GWS004,2023-12-03,8.83,0.0,8.0,7.98,2.22,1137
GWS004,2023-12-10,9.6,0.0,8.0,7.6,2.45,1023
GWS004,2023-12-17,9.67,0.0,8.0,7.59,2.65,1004
GWS004,2023-12-24,9.62,0.0,8.8,7.32,2.03,1020
GWS004,2023-12-31,9.32,0.0,8.3,7.74,2.31,1078
GWS004,2024-01-07,9.88,0.0,8.0,7.66,1.93,1097
GWS004,2024-01-14,9.67,0.0,8.0,7.58,2.26,1048
GWS004,2024-01-21,8.68,0.0,8.0,8.08,2.01,871
GWS004,2024-01-28,8.78,0.0,8.0,7.66,2.67,1003
GWS004,2024-02-04,9.02,0.0,8.0,7.81,2.73,944
GWS004,2024-02-11,8.65,0.0,12.7,7.49,2.57,1007
GWS004,2024-02-18,9.52,0.0,11.8,7.47,2.62,1092
GWS004,2024-02-25,8.62,7.5,15.8,7.73,2.61,1088
GWS004,2024-03-03,11.66,0.0,27.0,7.46,2.05,970
GWS004,2024-03-10,11.96,45.4,27.8,7.44,6.15,904
GWS004,2024-03-17,11.59,0.0,28.6,7.81,2.74,953
GWS004,2024-03-24,9.71,0.0,35.2,7.55,2.52,961
GWS004,2024-03-31,11.15,37.9,32.7,7.89,5.13,992
GWS004,2024-04-07,15.38,0.0,45.0,7.7,2.8,1114
GWS004,2024-04-14,13.63,0.0,42.3,7.79,2.65,1119
GWS004,2024-04-21,13.29,0.0,45.0,7.93,1.89,893
GWS004,2024-04-28,12.68,11.7,45.0,7.92,4.79,1048
GWS004,2024-05-05,15.13,0.0,45.0,8.02,2.13,1069
GWS004,2024-05-12,13.64,0.0,45.0,7.52,1.95,1091
GWS004,2024-05-19,13.83,0.0,45.0,8.02,2.06,996
GWS004,2024-05-26,15.02,0.0,45.0,7.49,2.13,1060
GWS004,2024-06-02,6.68,0.0,41.5,7.99,2.4,1121
GWS004,2024-06-09,2.83,290.8,43.3,7.81,8.28,1069
GWS004,2024-06-16,2.0,0.0,40.9,7.42,2.07,1132
GWS004,2024-06-23,4.57,0.0,38.4,7.89,2.37,895
GWS004,2024-06-30,3.25,0.0,36.8,7.76,2.0,1113
GWS004,2024-07-07,2.0,48.5,42.0,7.84,5.7,859
GWS004,2024-07-14,2.0,69.8,40.6,7.93,7.25,979
GWS004,2024-07-21,2.09,48.5,40.6,7.74,6.41,975
GWS004,2024-07-28,2.0,79.1,40.3,8.0,4.45,1021
GWS004,2024-08-04,5.19,0.0,40.0,7.49,2.12,886
GWS004,2024-08-11,3.56,14.7,36.6,7.98,3.31,1016
GWS004,2024-08-18,3.4,0.0,33.4,8.0,2.06,1050
GWS004,2024-08-25,2.0,16.4,33.6,7.56,4.36,943
GWS004,2024-09-01,2.0,83.2,35.0,7.44,5.8,1044
GWS004,2024-09-08,2.0,0.0,28.3,8.12,1.97,1156
GWS004,2024-09-15,2.0,0.0,27.6,7.65,2.77,1003
GWS004,2024-09-22,3.7,71.9,27.9,7.78,5.08,1071
GWS004,2024-09-29,2.0,31.2,21.7,8.0,5.31,995
GWS004,2024-10-06,9.78,0.0,21.9,7.72,2.42,1088
GWS004,2024-10-13,8.19,0.0,26.8,7.45,2.5,949
GWS004,2024-10-20,6.07,0.0,17.9,7.85,2.46,1120
GWS004,2024-10-27,6.66,0.0,16.4,7.63,2.41,969
GWS004,2024-11-03,8.27,0.0,23.5,7.86,2.77,993
GWS004,2024-11-10,6.56,0.0,19.0,7.96,2.51,1032
GWS004,2024-11-17,6.74,0.0,12.9,7.87,2.83,1027
GWS004,2024-11-24,8.56,0.0,17.6,7.5,2.67,904
GWS004,2024-12-01,8.03,7.7,8.0,8.05,2.17,1200
GWS004,2024-12-08,6.81,0.0,8.0,7.43,2.06,955
GWS004,2024-12-15,7.23,0.0,8.0,7.95,2.38,906
GWS004,2024-12-22,7.91,0.0,8.0,7.65,2.82,1113
GWS004,2024-12-29,8.26,0.0,8.0,7.86,2.43,992
GWS004,2025-01-05,6.62,13.2,8.0,7.92,2.7,986
GWS004,2025-01-12,6.83,0.0,9.7,7.93,2.03,1077
GWS004,2025-01-19,7.12,0.0,8.0,7.85,2.87,1098
GWS004,2025-01-26,7.31,0.0,8.0,7.39,2.35,1130
GWS004,2025-02-02,8.02,8.8,11.6,7.82,2.64,875
GWS004,2025-02-09,6.6,0.0,11.7,7.75,1.91,909
GWS004,2025-02-16,7.49,0.0,14.3,7.78,2.12,944
GWS004,2025-02-23,8.0,0.0,16.3,7.8,2.57,933
GWS004,2025-03-02,10.13,0.0,24.8,7.46,2.3,1122
GWS004,2025-03-09,10.22,0.0,26.2,7.56,2.42,1159
GWS004,2025-03-16,10.88,0.0,26.3,7.78,2.4,1000
GWS004,2025-03-23,8.72,25.5,30.6,7.9,3.78,1026
GWS004,2025-03-30,10.47,0.0,30.6,7.74,2.77,1084
GWS004,2025-04-06,10.0,0.0,44.4,7.43,2.01,899
GWS004,2025-04-13,11.62,0.0,44.9,7.58,2.39,885
GWS004,2025-04-20,11.11,0.0,45.0,7.67,2.06,955
GWS004,2025-04-27,14.19,0.0,45.0,7.79,2.45,941
GWS004,2025-05-04,9.42,0.0,45.0,7.89,2.09,1033
GWS004,2025-05-11,13.34,0.0,45.0,7.47,1.99,1117
GWS004,2025-05-18,11.1,0.0,45.0,7.51,2.16,1040
GWS004,2025-05-25,14.24,0.0,45.0,7.57,2.36,1046
GWS005,2023-01-01,39.21,0.0,8.0,7.42,2.76,1445
GWS005,2023-01-08,39.21,0.0,8.0,7.18,2.96,1440
GWS005,2023-01-15,40.17,0.0,8.0,7.07,2.94,1337
GWS005,2023-01-22,39.03,13.9,8.0,7.03,4.89,1320
GWS005,2023-01-29,39.36,0.0,8.0,7.04,3.24,1361
GWS005,2023-02-05,39.76,0.0,8.0,6.76,3.55,1340
GWS005,2023-02-12,40.39,0.0,8.0,7.18,3.26,1414
GWS005,2023-02-19,39.94,0.0,10.0,7.26,2.72,1287
GWS005,2023-02-26,39.03,0.0,8.1,6.89,3.04,1354
GWS005,2023-03-05,41.92,0.0,19.0,6.91,3.55,1423
GWS005,2023-03-12,44.08,0.0,24.4,7.09,3.37,1335
GWS005,2023-03-19,41.78,0.0,28.5,7.3,3.23,1255
GWS005,2023-03-26,42.7,69.1,24.8,6.86,6.77,1433
GWS005,2023-04-02,45.4,38.2,41.1,7.09,5.08,1426
GWS005,2023-04-09,46.01,0.0,43.2,7.17,3.26,1371
GWS005,2023-04-16,43.25,0.0,42.4,7.09,2.89,1406
GWS005,2023-04-23,43.24,23.4,45.0,7.02,4.91,1129
GWS005,2023-04-30,43.88,69.7,45.0,6.85,5.29,1512
GWS005,2023-05-07,43.28,0.0,45.0,6.86,3.62,1465
GWS005,2023-05-14,47.22,0.0,45.0,6.95,3.08,1350
GWS005,2023-05-21,44.31,0.0,45.0,6.98,3.64,1306
GWS005,2023-05-28,47.65,0.0,45.0,6.88,3.3,1511
GWS005,2023-06-04,33.87,17.7,38.1,7.35,5.03,1393
GWS005,2023-06-11,36.79,27.1,42.7,6.83,6.32,1445
GWS005,2023-06-18,34.22,0.0,42.2,6.99,3.29,1470
GWS005,2023-06-25,37.63,0.0,38.7,7.01,3.0,1178
GWS005,2023-07-02,33.09,0.0,41.8,6.91,3.43,1359
GWS005,2023-07-09,33.07,36.0,40.0,7.32,8.19,1427
GWS005,2023-07-16,36.11,173.6,37.9,7.21,10.32,1292
GWS005,2023-07-23,33.02,39.8,37.1,6.95,5.27,1354
GWS005,2023-07-30,34.91,164.6,38.1,7.24,8.8,1208
GWS005,2023-08-06,32.74,55.2,34.2,7.01,7.54,1324
GWS005,2023-08-13,36.03,108.8,33.8,7.38,9.71,1374
GWS005,2023-08-20,33.01,0.0,32.3,7.21,2.74,1161
GWS005,2023-08-27,34.96,0.0,29.7,7.0,3.18,1453
GWS005,2023-09-03,36.32,14.5,31.1,7.22,5.09,1270
GWS005,2023-09-10,31.8,0.0,27.1,7.22,3.53,1212
GWS005,2023-09-17,33.61,294.0,28.6,7.01,12.63,1151
GWS005,2023-09-24,36.44,97.9,22.6,7.17,9.59,1279
GWS005,2023-10-01,40.58,34.9,26.1,7.14,7.13,1412
GWS005,2023-10-08,39.48,20.4,20.4,7.03,5.06,1307
GWS005,2023-10-15,39.8,45.6,22.7,6.77,4.7,1195
GWS005,2023-10-22,39.28,0.0,16.5,6.84,2.87,1206
GWS005,2023-10-29,40.58,0.0,19.3,7.03,3.56,1232
GWS005,2023-11-05,38.83,0.0,10.9,6.82,3.38,1544
GWS005,2023-11-12,40.23,0.0,17.2,6.9,2.82,1101
GWS005,2023-11-19,40.19,0.0,14.5,7.19,2.88,1289
GWS005,2023-11-26,37.19,0.0,15.8,7.27,2.89,1388
GWS005,2023-12-03,39.03,0.0,8.5,7.2,3.24,1293
GWS005,2023-12-10,39.01,0.0,8.0,7.16,3.11,1255
GWS005,2023-12-17,38.72,0.0,8.0,7.0,2.98,1214
GWS005,2023-12-24,39.56,0.0,8.0,7.01,2.98,1527
GWS005,2023-12-31,39.23,0.0,8.0,7.03,3.44,1286
GWS005,2024-01-07,37.98,0.0,8.0,6.72,2.71,1381
GWS005,2024-01-14,39.6,2.2,8.0,6.72,2.95,1235
GWS005,2024-01-21,38.38,0.0,8.0,7.19,3.62,1359
GWS005,2024-01-28,38.02,0.0,10.4,7.08,2.8,1497
GWS005,2024-02-04,38.36,0.0,8.4,6.83,3.02,1322
GWS005,2024-02-11,39.3,0.0,9.5,6.9,3.06,1401
GWS005,2024-02-18,39.24,0.0,9.7,6.95,3.15,1482
GWS005,2024-02-25,37.97,16.3,12.0,7.06,3.54,1460
GWS005,2024-03-03,42.61,0.0,23.7,6.87,3.37,1347
GWS005,2024-03-10,41.88,0.0,28.1,6.91,3.23,1471
GWS005,2024-03-17,42.09,31.1,22.4,7.23,5.88,1219
GWS005,2024-03-24,40.53,65.8,27.0,7.26,9.12,1226
GWS005,2024-03-31,40.96,30.9,30.9,7.41,9.58,1476
GWS005,2024-04-07,42.63,0.0,44.5,7.16,2.94,1355
GWS005,2024-04-14,42.61,0.0,38.1,7.25,3.14,1330
GWS005,2024-04-21,42.43,0.0,44.4,7.28,3.66,1321
GWS005,2024-04-28,44.15,0.0,42.4,7.08,3.63,1417
GWS005,2024-05-05,42.73,6.3,45.0,6.9,3.48,1232
GWS005,2024-05-12,44.1,0.0,45.0,7.05,3.11,1420
GWS005,2024-05-19,44.76,0.0,45.0,6.99,3.14,1436
GWS005,2024-05-26,43.41,0.0,45.0,7.33,3.34,1489
GWS005,2024-06-02,32.33,77.1,36.5,6.92,8.7,1374
GWS005,2024-06-09,35.64,19.1,39.1,6.72,5.06,1216
GWS005,2024-06-16,34.71,161.4,37.0,6.85,8.15,1240
GWS005,2024-06-23,31.01,0.0,39.8,7.14,2.81,1223
GWS005,2024-06-30,32.65,0.0,40.8,7.06,3.24,1372
GWS005,2024-07-07,34.48,0.0,41.0,7.21,3.11,1392
GWS005,2024-07-14,32.68,0.0,38.2,7.04,3.53,1302
GWS005,2024-07-21,31.46,0.0,36.4,6.85,2.83,1312
GWS005,2024-07-28,31.82,0.0,34.0,7.16,2.94,1434
GWS005,2024-08-04,32.43,0.0,32.4,7.32,3.1,1515
GWS005,2024-08-11,32.57,266.4,35.6,7.08,9.37,1402
GWS005,2024-08-18,29.59,17.5,30.8,6.97,4.18,1093
GWS005,2024-08-25,29.63,35.4,30.9,7.11,7.67,1122
GWS005,2024-09-01,33.42,32.4,28.4,7.38,7.09,1399
GWS005,2024-09-08,30.38,0.0,29.8,6.94,3.16,1404
GWS005,2024-09-15,33.04,138.9,23.7,6.91,9.58,1197
GWS005,2024-09-22,34.33,55.0,20.0,6.7,9.03,1442
GWS005,2024-09-29,30.24,7.3,22.4,6.93,3.32,1282
GWS005,2024-10-06,36.08,0.0,21.5,6.98,3.07,1511
GWS005,2024-10-13,37.63,0.0,17.9,6.82,2.76,1367
GWS005,2024-10-20,37.77,0.0,17.3,7.07,3.0,1450
GWS005,2024-10-27,37.54,18.9,16.0,6.76,5.01,1454
GWS005,2024-11-03,36.69,0.0,17.1,7.19,3.67,1348
GWS005,2024-11-10,38.76,25.4,14.1,6.71,3.88,1351
GWS005,2024-11-17,39.36,0.0,15.2,6.82,2.72,1180
GWS005,2024-11-24,36.89,13.9,13.6,7.11,4.78,1339
GWS005,2024-12-01,37.35,0.0,8.0,7.23,2.93,1503
GWS005,2024-12-08,38.04,0.0,8.0,6.94,3.49,1235
GWS005,2024-12-15,38.01,0.0,8.0,6.85,3.48,1246
GWS005,2024-12-22,37.8,0.0,8.0,6.77,3.35,1267
GWS005,2024-12-29,37.13,0.0,8.0,7.01,3.41,1291
GWS005,2025-01-05,37.32,5.2,8.0,6.91,3.58,1441
GWS005,2025-01-12,36.43,9.4,8.0,7.04,3.12,1353
GWS005,2025-01-19,36.9,0.0,8.0,6.82,3.53,1409
GWS005,2025-01-26,36.38,1.7,8.0,6.86,3.51,1370
GWS005,2025-02-02,38.23,0.0,10.7,6.67,3.51,1391
GWS005,2025-02-09,37.55,0.0,9.6,6.79,2.92,1408
GWS005,2025-02-16,37.78,0.0,10.8,6.82,3.46,1335
GWS005,2025-02-23,37.02,0.0,11.0,6.83,3.52,1311
GWS005,2025-03-02,39.59,0.0,21.0,7.18,3.64,1343
GWS005,2025-03-09,41.12,37.3,22.2,6.81,7.34,1173
GWS005,2025-03-16,38.43,14.9,27.1,6.91,3.27,1324
GWS005,2025-03-23,38.78,0.0,24.7,7.41,2.82,1283
GWS005,2025-03-30,40.64,0.0,30.4,6.74,2.83,1250
GWS005,2025-04-06,42.34,0.0,43.5,7.01,3.15,1421
GWS005,2025-04-13,41.41,73.0,44.6,7.18,7.4,1445
GWS005,2025-04-20,40.4,0.0,45.0,6.85,3.68,1419
GWS005,2025-04-27,39.92,0.0,44.7,6.88,3.38,1412
GWS005,2025-05-04,42.38,0.0,45.0,7.17,2.76,1354
GWS005,2025-05-11,41.31,0.0,43.2,6.91,3.08,1314
GWS005,2025-05-18,40.2,20.9,45.0,7.32,5.57,1407
GWS005,2025-05-25,40.96,0.0,45.0,6.75,3.11,1408
GWS006,2023-01-01,29.37,0.0,8.0,7.9,4.69,1392
GWS006,2023-01-08,29.42,0.0,8.0,7.82,4.94,1261
GWS006,2023-01-15,29.75,5.2,8.0,8.13,5.02,1496
GWS006,2023-01-22,30.9,0.0,8.0,8.21,5.18,1561
GWS006,2023-01-29,30.66,0.0,8.0,7.97,5.13,1537
GWS006,2023-02-05,30.17,0.0,8.0,8.15,4.54,1431
GWS006,2023-02-12,28.98,0.0,9.7,8.05,4.76,1400
GWS006,2023-02-19,30.86,0.0,8.0,8.12,4.73,1646
GWS006,2023-02-26,30.26,0.0,9.5,7.83,4.49,1514
GWS006,2023-03-05,32.16,51.5,25.3,7.67,12.71,1510
GWS006,2023-03-12,31.47,0.0,22.8,7.85,4.88,1444
GWS006,2023-03-19,33.69,0.0,20.7,8.25,5.41,1515
GWS006,2023-03-26,31.53,0.0,24.1,7.73,4.64,1363
GWS006,2023-04-02,35.7,0.0,40.9,7.99,5.07,1465
GWS006,2023-04-09,32.98,0.0,40.8,8.09,4.97,1639
GWS006,2023-04-16,35.37,66.9,43.7,8.12,9.39,1544
GWS006,2023-04-23,35.14,0.0,45.0,7.92,5.39,1473
GWS006,2023-04-30,35.31,0.0,45.0,7.82,5.36,1526
GWS006,2023-05-07,34.86,0.0,45.0,7.99,5.3,1347
GWS006,2023-05-14,35.15,0.0,45.0,7.68,5.43,1557
GWS006,2023-05-21,33.41,0.0,45.0,8.07,5.35,1401
GWS006,2023-05-28,34.02,0.0,45.0,7.77,4.49,1616
GWS006,2023-06-04,25.13,0.0,40.6,7.89,4.91,1345
GWS006,2023-06-11,23.35,0.0,33.8,7.82,4.58,1347
GWS006,2023-06-18,23.05,0.0,37.8,8.17,4.85,1383
GWS006,2023-06-25,24.26,0.0,41.4,7.63,4.53,1397
GWS006,2023-07-02,24.73,0.0,34.4,8.35,5.47,1468
GWS006,2023-07-09,22.71,35.0,34.3,8.08,12.56,1398
GWS006,2023-07-16,24.9,28.1,33.4,7.99,10.05,1377
GWS006,2023-07-23,26.19,206.9,33.6,8.26,15.0,1365
GWS006,2023-07-30,23.14,12.8,29.5,7.78,9.93,1229
GWS006,2023-08-06,22.37,207.1,37.3,7.81,15.0,1314
GWS006,2023-08-13,22.95,0.0,33.0,7.96,4.63,1409
GWS006,2023-08-20,22.34,0.0,30.9,8.08,5.31,1357
GWS006,2023-08-27,23.97,0.0,28.1,8.21,4.54,1397
GWS006,2023-09-03,24.58,0.0,31.2,7.94,5.16,1486
GWS006,2023-09-10,23.54,0.0,25.3,7.78,5.24,1389
GWS006,2023-09-17,21.5,239.2,19.7,7.88,12.76,1390
GWS006,2023-09-24,24.89,0.0,20.8,8.15,4.54,1473
GWS006,2023-10-01,29.86,0.0,17.5,8.01,5.44,1364
GWS006,2023-10-08,30.24,0.0,23.2,7.87,4.85,1358
GWS006,2023-10-15,28.9,0.0,17.5,8.19,4.67,1349
GWS006,2023-10-22,28.36,45.9,16.7,8.0,11.67,1415
GWS006,2023-10-29,29.85,0.0,14.6,8.36,4.67,1331
GWS006,2023-11-05,28.81,14.3,12.3,8.03,9.89,1308
GWS006,2023-11-12,28.21,0.0,15.6,8.18,4.93,1377
GWS006,2023-11-19,29.26,0.0,8.0,8.07,4.67,1321
GWS006,2023-11-26,30.3,0.0,9.5,7.63,4.87,1577
GWS006,2023-12-03,28.83,0.0,8.0,8.25,5.18,1248
GWS006,2023-12-10,29.63,0.0,8.0,8.23,4.51,1322
GWS006,2023-12-17,28.17,0.0,8.0,7.83,4.76,1403
GWS006,2023-12-24,28.66,0.0,8.0,8.12,5.21,1322
GWS006,2023-12-31,28.96,0.0,8.0,8.14,4.66,1439
GWS006,2024-01-07,29.37,0.0,8.0,8.16,4.61,1217
GWS006,2024-01-14,28.11,0.0,8.0,8.24,5.19,1286
GWS006,2024-01-21,28.24,0.0,8.0,7.8,5.43,1465
GWS006,2024-01-28,29.57,0.0,8.0,7.59,5.21,1416
GWS006,2024-02-04,29.3,0.0,8.0,8.21,4.99,1394
GWS006,2024-02-11,29.81,0.0,8.0,8.15,5.23,1412
GWS006,2024-02-18,28.33,0.0,12.7,8.2,5.09,1411
GWS006,2024-02-25,29.62,0.0,8.0,8.17,5.44,1307
GWS006,2024-03-03,31.76,47.7,19.7,7.78,9.31,1479
GWS006,2024-03-10,33.28,42.4,22.8,7.91,9.79,1461
GWS006,2024-03-17,30.84,46.0,19.7,7.85,12.11,1465
GWS006,2024-03-24,29.59,0.0,25.8,7.85,4.84,1400
GWS006,2024-03-31,30.13,0.0,28.0,7.77,5.15,1469
GWS006,2024-04-07,33.75,0.0,42.5,8.32,4.87,1314
GWS006,2024-04-14,32.15,57.5,43.3,8.08,9.63,1518
GWS006,2024-04-21,33.65,0.0,45.0,8.06,5.19,1656
GWS006,2024-04-28,32.13,0.0,40.5,7.83,5.41,1502
GWS006,2024-05-05,31.13,0.0,43.1,7.95,5.13,1421
GWS006,2024-05-12,32.45,3.1,45.0,7.78,5.39,1420
GWS006,2024-05-19,32.13,17.4,45.0,8.06,9.01,1507
GWS006,2024-05-26,32.42,0.0,45.0,8.25,4.68,1632
GWS006,2024-06-02,24.19,0.0,36.4,7.59,5.04,1314
GWS006,2024-06-09,23.09,0.0,38.1,8.08,4.9,1446
GWS006,2024-06-16,26.58,213.2,39.9,8.08,15.0,1230
GWS006,2024-06-23,21.81,81.8,40.9,7.95,14.45,1335
GWS006,2024-06-30,24.85,14.5,39.3,7.91,7.38,1310
GWS006,2024-07-07,24.37,26.4,33.0,8.25,6.93,1304
GWS006,2024-07-14,23.63,0.0,35.4,7.93,5.35,1377
GWS006,2024-07-21,21.04,10.4,35.1,8.0,5.58,1295
GWS006,2024-07-28,24.98,0.0,29.6,7.73,5.09,1188
GWS006,2024-08-04,25.11,33.3,32.6,7.77,13.33,1199
GWS006,2024-08-11,25.06,8.7,31.7,7.99,4.97,1348
GWS006,2024-08-18,23.56,9.3,29.2,7.84,5.32,1290
GWS006,2024-08-25,24.11,0.0,29.3,8.0,5.31,1208
GWS006,2024-09-01,25.11,95.4,31.2,7.88,15.0,1214
GWS006,2024-09-08,19.72,0.0,28.4,8.21,4.56,1257
GWS006,2024-09-15,23.4,21.7,21.5,8.17,6.38,1247
GWS006,2024-09-22,23.15,88.1,20.6,7.87,15.0,1280
GWS006,2024-09-29,21.87,0.0,15.3,8.11,5.04,1494
GWS006,2024-10-06,27.13,0.0,21.0,7.85,5.46,1415
GWS006,2024-10-13,27.97,0.0,19.1,7.81,4.86,1405
GWS006,2024-10-20,27.2,21.4,12.0,8.09,5.84,1424
GWS006,2024-10-27,28.14,0.0,18.4,7.73,5.37,1246
GWS006,2024-11-03,28.35,0.0,16.8,8.28,4.99,1383
GWS006,2024-11-10,26.73,0.0,9.0,7.95,4.67,1405
GWS006,2024-11-17,28.71,0.0,14.8,7.85,5.13,1223
GWS006,2024-11-24,27.19,17.7,8.7,8.09,6.92,1326
GWS006,2024-12-01,28.19,0.0,8.0,7.63,5.43,1201
GWS006,2024-12-08,27.01,0.0,8.0,8.3,4.58,1339
GWS006,2024-12-15,27.79,0.0,8.0,8.12,4.77,1247
GWS006,2024-12-22,26.4,0.0,8.0,8.13,4.65,1456
GWS006,2024-12-29,27.54,0.0,8.0,7.82,5.34,1360
GWS006,2025-01-05,27.04,0.0,8.0,7.79,4.98,1378
GWS006,2025-01-12,27.4,0.0,8.0,7.66,5.42,1231
GWS006,2025-01-19,26.47,0.0,8.0,7.87,5.36,1340
GWS006,2025-01-26,27.39,17.3,8.0,8.1,7.47,1438
GWS006,2025-02-02,27.28,0.0,8.1,8.07,5.23,1306
GWS006,2025-02-09,27.93,0.0,8.0,7.67,4.95,1233
GWS006,2025-02-16,28.04,0.0,8.0,8.34,5.25,1246
GWS006,2025-02-23,28.21,0.0,10.0,7.69,4.64,1345
GWS006,2025-03-02,29.33,0.0,21.7,7.91,4.54,1475
GWS006,2025-03-09,30.47,14.8,19.9,8.2,8.01,1503
GWS006,2025-03-16,31.34,34.4,22.8,7.97,12.54,1515
GWS006,2025-03-23,29.65,0.0,24.9,8.38,5.23,1379
GWS006,2025-03-30,27.88,0.0,27.6,7.91,4.49,1359
GWS006,2025-04-06,30.67,25.3,42.2,7.89,7.02,1753
GWS006,2025-04-13,28.45,0.0,43.3,8.12,4.94,1301
GWS006,2025-04-20,32.17,22.3,40.2,8.03,7.54,1551
GWS006,2025-04-27,32.8,0.0,43.9,8.08,4.9,1630
GWS006,2025-05-04,30.26,10.1,43.4,7.9,6.33,1579
GWS006,2025-05-11,31.89,0.0,42.6,7.73,5.36,1576
GWS006,2025-05-18,32.37,0.0,42.4,7.98,5.3,1576
GWS006,2025-05-25,34.9,0.0,45.0,8.16,4.61,1635
GWS007,2023-01-01,37.39,0.0,8.0,7.3,1.95,1344
GWS007,2023-01-08,37.33,14.4,8.0,7.43,1.78,1484
GWS007,2023-01-15,36.77,0.0,8.0,7.68,1.66,1549
GWS007,2023-01-22,37.35,0.0,8.0,7.12,1.89,1389
GWS007,2023-01-29,37.01,0.0,8.0,7.57,1.69,1478
GWS007,2023-02-05,36.62,4.4,8.4,7.29,1.99,1529
GWS007,2023-02-12,37.71,0.0,8.0,7.14,1.15,1492
GWS007,2023-02-19,36.64,0.0,11.9,7.55,1.35,1502
GWS007,2023-02-26,37.23,0.0,8.0,7.65,1.28,1522
GWS007,2023-03-05,40.08,0.0,24.9,7.67,1.62,1525
GWS007,2023-03-12,38.5,12.4,25.4,7.4,2.98,1343
GWS007,2023-03-19,38.96,56.0,27.5,7.14,2.1,1596
GWS007,2023-03-26,40.15,0.0,24.7,7.6,1.86,1470
GWS007,2023-04-02,42.01,66.2,43.6,7.26,2.46,1470
GWS007,2023-04-09,43.03,0.0,43.0,7.49,1.92,1376
GWS007,2023-04-16,40.44,0.0,45.0,7.4,1.61,1514
GWS007,2023-04-23,42.4,0.0,43.7,7.01,1.1,1493
GWS007,2023-04-30,41.31,0.0,45.0,7.8,1.26,1544
GWS007,2023-05-07,40.44,0.0,44.9,7.2,1.12,1686
GWS007,2023-05-14,43.76,0.0,45.0,7.66,1.32,1485
GWS007,2023-05-21,41.36,0.0,45.0,7.12,1.97,1270
GWS007,2023-05-28,42.61,0.0,45.0,7.72,1.31,1426
GWS007,2023-06-04,30.12,0.0,41.0,7.5,1.28,1420
GWS007,2023-06-11,32.3,0.0,40.5,7.1,1.66,1490
GWS007,2023-06-18,33.53,56.4,38.5,7.43,3.25,1502
GWS007,2023-06-25,30.8,153.2,35.0,7.31,4.23,1574
GWS007,2023-07-02,30.09,70.2,40.2,7.3,2.52,1416
GWS007,2023-07-09,31.28,235.8,41.2,7.68,3.91,1632
GWS007,2023-07-16,30.79,20.8,42.3,7.28,1.65,1550
GWS007,2023-07-23,30.98,237.2,35.6,7.82,4.06,1475
GWS007,2023-07-30,31.07,0.0,40.9,7.65,1.45,1602
GWS007,2023-08-06,30.2,42.5,34.2,7.47,3.74,1584
GWS007,2023-08-13,31.15,28.3,31.4,7.46,1.49,1420
GWS007,2023-08-20,30.46,91.5,34.6,6.97,5.68,1401
GWS007,2023-08-27,32.04,55.7,28.4,7.41,3.73,1316
GWS007,2023-09-03,33.25,20.3,26.7,7.44,2.58,1463
GWS007,2023-09-10,34.08,15.6,25.9,7.21,2.2,1538
GWS007,2023-09-17,33.95,110.9,27.8,7.09,4.66,1452
GWS007,2023-09-24,32.08,0.0,21.8,7.64,1.3,1507
GWS007,2023-10-01,35.76,32.2,19.5,7.24,4.06,1310
GWS007,2023-10-08,38.74,0.0,25.5,7.68,1.43,1509
GWS007,2023-10-15,37.53,0.0,19.4,7.66,1.49,1546
GWS007,2023-10-22,35.24,25.6,16.6,7.35,2.97,1519
GWS007,2023-10-29,36.05,0.0,19.0,7.38,1.7,1407
